time_min,T_cabin_C,T_mass_C,T_vent_C,CO2_ppm,u_hvac,u_ptc,u_blower,u_recirc,T_ambient_C,n_passengers,v_vehicle_m_s,solar_W_m2,P_hvac_W,P_hp_W,P_blower_W
110,25.05973637921528,28.21568664576222,12.166183672589739,840.3981670991401,0.4010823591748227,0.0,0.8019032227810217,0.3325563864210065,32.0,3.0,8.0,600.0,454.4942735754741,300.1477899256401,154.346483649834
111,25.07543863502866,28.24570448486611,12.121275380713428,840.387918224854,0.39875927980862563,0.0,0.7975518347525284,0.32871453182311927,32.0,3.0,8.0,600.0,455.03112328315444,300.3322568680904,154.6988664150641
112,25.095126045225072,28.27139776943926,12.157203199083938,840.2954283146321,0.39670932067844905,0.0,0.7935657219093294,0.32513286130460173,32.0,3.0,8.0,600.0,450.61059518415425,298.41642743921415,152.1941677449401
113,25.099112299617786,28.27283645029968,12.23049808768917,840.1756724976739,0.3979118327759177,0.0,0.79558546713386,0.32673747593264346,32.0,3.0,8.0,600.0,446.65130047509865,296.7277166160579,149.9235838590408
114,25.067782536636685,28.242285830821857,12.241976150277253,840.092997399014,0.4007330526189899,0.0,0.8010559993692492,0.3319427237120027,32.0,3.0,8.0,600.0,448.7893407640802,297.7181060719279,151.0712346921523
115,25.063995963636614,28.246928794916812,12.171690974749765,840.3419186031043,0.40171347285998027,0.0,0.8031334996320684,0.3335439827399681,32.0,3.0,8.0,600.0,454.2531001793327,300.0440412924099,154.20905888692283
116,25.076892832386193,28.273491161418008,12.109076208668,840.3561352996813,0.3998562273154416,0.0,0.7997011399374906,0.33050484478977765,32.0,3.0,8.0,600.0,456.2650981375756,300.85312356896384,155.41197456861178
117,25.09664408049798,28.301020461397513,12.123544147317261,840.2801223310021,0.39752546586812076,0.0,0.7952156974024296,0.32651560062057366,32.0,3.0,8.0,600.0,452.74871228950576,299.3207913850366,153.42792090446918
118,25.10552045450771,28.3084804344453,12.192137920658695,840.1634854209569,0.3979726810648101,0.0,0.7958108622058195,0.32685537363752387,32.0,3.0,8.0,600.0,448.2605174703381,297.39982814273213,150.86068932760594
119,25.07961264424017,28.281869209832905,12.22040274415184,840.0570630715497,0.40058150748158655,0.0,0.8007967842753559,0.3315511413728747,32.0,3.0,8.0,600.0,448.9679066022672,297.76823683578215,151.19966976648504
